item_barcode|sku_code|ean_barcode|variant_label|is_active
992648849484|SKU-10014|8901229528444|36-Peach|1
999904577417|SKU-10015|8905296994206|32-Teal|1
994191586204|SKU-10015|8905296994206|34-Mustard|1
999536529226|SKU-10015|8905296994206|XXL-Navy|1
999236734548|SKU-10016|8909571336110|42-Red|1
993925334225|SKU-10016|8909571336110|S-Peach|1
996379807764|SKU-10017|8904375528978|XS-White|1
995931374437|SKU-10017|8904375528978|XS-Lavender|1
999564241961|SKU-10018|8907992811766|28-Olive|1
997267046760|SKU-10018|8907992811766|L-Rust|1
998153142280|SKU-10019|8909689226304|34-Rust|1
995648802273|SKU-10019|8909689226304|34-Olive|1
996741845664|SKU-10019|8909689226304|XXL-Indigo|1
998179755826|SKU-10020|8900243776555|28-Off-White|1
998267270195|SKU-10020|8900243776555|M-Off-White|1
993540010675|SKU-10021|8907749766093|XS-Lavender|1
993959648252|SKU-10022|8906387764517|L-Beige|1
993102253764|SKU-10022|8906387764517|36-Charcoal|1
999270823167|SKU-10023|8908115138927|28-Black|1
991264996667|SKU-10023|8908115138927|S-Teal|1
995720605621|SKU-10024|8902897726476|L-Off-White|1
995214387624|SKU-10025|8904161076018|34-Navy|1
991838709579|SKU-10025|8904161076018|32-Grey|1
991169857819|SKU-10025|8904161076018|42-Olive|1
991677107296|SKU-10026|8901199340124|42-Off-White|1
996267248332|SKU-10026|8901199340124|40-Grey|1
998951728096|SKU-10027|8906333969514|28-Pink|0
994856818723|SKU-10027|8906333969514|XXL-Charcoal|1
998958414283|SKU-10028|8907016710022|32-Lavender|1
996378204618|SKU-10028|8907016710022|M-Maroon|0
992450648485|SKU-10028|8907016710022|28-Rust|1
995679302853|SKU-10029|8902723535209|XS-Off-White|0
999448875002|SKU-10030|8903681496001|XL-Rust|1
995392526749|SKU-10030|8903681496001|42-White|1
999850570639|SKU-10030|8903681496001|32-Navy|1
994755881672|SKU-10031|8907176987224|40-Grey|1
991266999804|SKU-10031|8907176987224|Free Size-Black|1
998305232161|SKU-10032|8906832342564|XS-White|1
992231690371|SKU-10032|8906832342564|XL-Beige|1
995110107604|SKU-10032|8906832342564|3XL-Grey|1
999883831766|SKU-10033|8908724130972|34-Olive|1
997464958392|SKU-10033|8908724130972|M-Red|1
993458418099|SKU-10033|8908724130972|S-Red|1
995888516279|SKU-10034|8907131960759|XXL-Rust|1
999198721867|SKU-10035|8908093010334|28-Maroon|1
993662192878|SKU-10036|8902708988248|M-Rust|1
999261131218|SKU-10037|8909154248301|XS-Charcoal|1
999647539365|SKU-10037|8909154248301|40-Red|1
992449414904|SKU-10038|8906918098973|40-Charcoal|1
995308207185|SKU-10038|8906918098973|36-Peach|1
991730375216|SKU-10039|8907538768977|S-Red|1
993544919039|SKU-10040|8903103158941|28-White|1
996274451289|SKU-10040|8903103158941|L-Olive|1
996875275265|SKU-10040|8903103158941|XXL-Olive|1
998413122356|SKU-10041|8903665902145|32-Maroon|1
996488600807|SKU-10041|8903665902145|30-Rust|1
998828506531|SKU-10042|8909942830728|42-Navy|1
991502165495|SKU-10042|8909942830728|Free Size-Indigo|1
995771493221|SKU-10043|8901006005834|28-White|1
995843101540|SKU-10043|8901006005834|36-Charcoal|1
991853660229|SKU-10044|8902962117592|L-Mustard|1
998850789300|SKU-10044|8902962117592|3XL-Grey|1
994431277479|SKU-10044|8902962117592|XXL-Maroon|1
994174341400|SKU-10045|8909465966987|34-Black|1
999473635437|SKU-10045|8909465966987|Free Size-Indigo|1
991922410517|SKU-10045|8909465966987|32-Rust|1
996573533129|SKU-10046|8906025707678|32-Mustard|1
994995801718|SKU-10047|8904304307444|XXL-Charcoal|1
991461111002|SKU-10048|8905537852575|32-Mustard|1
999704515451|SKU-10048|8905537852575|30-Off-White|1
994938263661|SKU-10049|8906184719734|3XL-Mustard|1
995693802864|SKU-10049|8906184719734|XXL-Indigo|1
994160254782|SKU-10049|8906184719734|XL-Red|1
995692642361|SKU-10050|8903732990184|42-Peach|1
998752079106|SKU-10050|8903732990184|M-Rust|1
994066141205|SKU-10051|8901752907436|M-Peach|1
992336982599|SKU-10051|8901752907436|XS-Lavender|1
993248890637|SKU-10051|8901752907436|Free Size-Olive|1
991440802687|SKU-10052|8903108523562|34-Lavender|1
991769942855|SKU-10053|8908887599314|L-Pink|0
993037382918|SKU-10053|8908887599314|XS-Red|1
997679058079|SKU-10054|8904414030936|XL-Sky Blue|1
998575303844|SKU-10054|8904414030936|38-Pink|0
996196913591|SKU-10054|8904414030936|L-White|1
995975776913|SKU-10055|8900724706672|36-Mustard|1
993078923752|SKU-10055|8900724706672|42-Olive|0
994920642655|SKU-10056|8907787155395|42-Indigo|1
999734656548|SKU-10056|8907787155395|38-Mustard|1
996175016491|SKU-10056|8907787155395|40-Sky Blue|1
992842525123|SKU-10057|8902147994894|M-Red|1
998382920743|SKU-10058|8904292510968|38-Beige|1
992790446154|SKU-10058|8904292510968|42-Mustard|1
992863015990|SKU-10059|8908037162748|34-Rust|1
998072308599|SKU-10059|8908037162748|Free Size-Peach|1
993189241905|SKU-10060|8907236023756|36-Teal|1
991961864896|SKU-10060|8907236023756|XXL-Olive|1
994328777773|SKU-10060|8907236023756|L-Sky Blue|1
991253711037|SKU-10061|8909349665471|30-Off-White|1
997449397864|SKU-10061|8909349665471|38-Mustard|1
991877234731|SKU-10062|8906238418679|40-Charcoal|1
994741960548|SKU-10062|8906238418679|XL-Indigo|1
991430987398|SKU-10063|8909952468376|3XL-White|0
998783309739|SKU-10063|8909952468376|28-Red|0
995333928777|SKU-10063|8909952468376|3XL-Pink|1
995988268119|SKU-10064|8906443322033|30-Lavender|1
998933064949|SKU-10064|8906443322033|32-Lavender|1
997440531941|SKU-10064|8906443322033|38-Peach|1
997783247203|SKU-10065|8902620280801|34-Navy|1
993695276990|SKU-10065|8902620280801|S-Indigo|1
994735445745|SKU-10066|8907813136482|34-Mustard|1
997563779029|SKU-10066|8907813136482|3XL-Mustard|1
996017756937|SKU-10067|8906657200721|34-Red|1
992689927684|SKU-10067|8906657200721|XXL-Mustard|0
994536645323|SKU-10067|8906657200721|28-Charcoal|1
997939285481|SKU-10068|8902764659960|XL-Black|1
999885286168|SKU-10069|8905887448503|3XL-Mustard|1
998925982581|SKU-10069|8905887448503|XXL-Mustard|1
997443051209|SKU-10070|8905710935491|32-Sky Blue|1
998625307862|SKU-10071|8907341278006|XS-Lavender|1
998633571636|SKU-10071|8907341278006|M-White|1
998126324812|SKU-10071|8907341278006|32-Indigo|1
994295205098|SKU-10072|8904015812839|34-Lavender|1
993993071927|SKU-10072|8904015812839|36-Off-White|1
995814725120|SKU-10073|8905263125105|L-Indigo|1
992910917415|SKU-10073|8905263125105|XL-Olive|1
991129875098|SKU-10074|8907975916189|30-White|1
998432079112|SKU-10074|8907975916189|S-Beige|1
994929759654|SKU-10075|8902921368578|34-Navy|1
991572768634|SKU-10075|8902921368578|3XL-Mustard|1
995999398156|SKU-10076|8900195957461|M-Lavender|1
999342674351|SKU-10076|8900195957461|34-Charcoal|1
999808967232|SKU-10077|8900422607876|30-Mustard|1
995220128406|SKU-10078|8903832613506|XXL-Charcoal|1
996982785119|SKU-10078|8903832613506|30-Maroon|1
994412653476|SKU-10079|8906810238147|M-Black|1
996713301857|SKU-10080|8902299520904|XL-Lavender|1
999179885046|SKU-10081|8905829464344|30-Off-White|1
999506922223|SKU-10082|8902109381076|3XL-Pink|1
991388091843|SKU-10082|8902109381076|34-Mustard|1
997552184534|SKU-10083|8905947005426|30-Pink|1
992022079311|SKU-10083|8905947005426|3XL-Mustard|1
992342747122|SKU-10084|8902354180388|L-White|0
992804642640|SKU-10084|8902354180388|40-Off-White|1
991387513522|SKU-10084|8902354180388|Free Size-Red|1
998105889344|SKU-10085|8902874760335|S-Sky Blue|1
997294013747|SKU-10085|8902874760335|L-Grey|1
999086756090|SKU-10086|8909068686402|XXL-Teal|1
992103746131|SKU-10086|8909068686402|40-White|1
993301540172|SKU-10086|8909068686402|38-Olive|1
993466727127|SKU-10087|8904454571332|40-Off-White|0
998731956411|SKU-10087|8904454571332|3XL-Teal|1
995898524652|SKU-10087|8904454571332|34-Pink|1
991903879220|SKU-10088|8903791772745|S-Lavender|1
997717230906|SKU-10088|8903791772745|28-Lavender|1
993697480681|SKU-10088|8903791772745|M-Rust|1
996637035726|SKU-10089|8906937676622|30-Maroon|1
993502512991|SKU-10089|8906937676622|XL-Lavender|1
991447469651|SKU-10089|8906937676622|XS-Navy|1
999773193426|SKU-10090|8904745549869|M-Navy|1
993400440822|SKU-10090|8904745549869|Free Size-Black|1
991827093988|SKU-10090|8904745549869|34-Peach|1
999694703683|SKU-10091|8904747491234|M-Peach|1
995882768965|SKU-10091|8904747491234|S-Rust|1
997239584630|SKU-10091|8904747491234|36-Rust|1
993792760701|SKU-10092|8908985794011|XXL-Peach|1
996263316033|SKU-10093|8909276777491|40-Charcoal|1
994675453706|SKU-10093|8909276777491|28-Rust|1
991430945651|SKU-10093|8909276777491|3XL-White|1
997287830827|SKU-10094|8900000650609|Free Size-Mustard|1
991142783691|SKU-10094|8900000650609|28-Lavender|1
993293602471|SKU-10094|8900000650609|M-Maroon|1
998078850970|SKU-10095|8901278938329|L-White|1
997687504805|SKU-10095|8901278938329|M-Rust|1
994526147043|SKU-10096|8906320867201|32-Pink|0
994539458660|SKU-10097|8905735379600|XXL-Pink|1
999199353458|SKU-10097|8905735379600|38-Lavender|1
997954882911|SKU-10097|8905735379600|XL-Navy|1
992858523205|SKU-10098|8903021775042|XS-Beige|1
991526685900|SKU-10098|8903021775042|L-Rust|1
994326381644|SKU-10098|8903021775042|S-Indigo|1
997839870179|SKU-10099|8903994261909|S-Sky Blue|1
999117912061|SKU-10100|8903724963213|34-White|1
993182165745|SKU-10100|8903724963213|34-Olive|1
998857062845|SKU-10100|8903724963213|28-Peach|1
993701792472|SKU-10101|8908197328686|3XL-Olive|1
995529782850|SKU-10101|8908197328686|36-Teal|1
997667814990|SKU-10101|8908197328686|32-Off-White|1
991555639262|SKU-10102|8901206603651|L-Rust|1
992061201986|SKU-10103|8909185091929|38-Pink|1
994598268088|SKU-10103|8909185091929|40-Navy|1
994318942798|SKU-10103|8909185091929|30-Beige|1
994275276547|SKU-10104|8909086075578|34-Black|1
991375010047|SKU-10104|8909086075578|3XL-Indigo|1
998061701278|SKU-10105|8908410827552|42-Teal|1
996474882015|SKU-10106|8902641820354|L-Mustard|1
991245320085|SKU-10106|8902641820354|3XL-White|1
996620191632|SKU-10106|8902641820354|L-Maroon|1
993799090236|SKU-10107|8905874951460|36-Beige|1
996651042550|SKU-10107|8905874951460|Free Size-Rust|0
991111250233|SKU-10107|8905874951460|S-Mustard|1
997736608662|SKU-10108|8909158047869|34-Lavender|1
996250896885|SKU-10109|8906960708026|34-Grey|1
998427792211|SKU-10109|8906960708026|M-Rust|1
992442928530|SKU-10109|8906960708026|34-Rust|1
992453280574|SKU-10110|8905537824931|S-Lavender|1
998028893045|SKU-10110|8905537824931|XXL-Mustard|1
995413354506|SKU-10111|8900166207533|34-Indigo|1
998811268557|SKU-10111|8900166207533|M-Lavender|1
997185954596|SKU-10112|8903713775969|XS-Maroon|1
998639976547|SKU-10112|8903713775969|XS-Charcoal|1
997703314376|SKU-10113|8909722202021|M-Teal|1
995024208944|SKU-10113|8909722202021|XXL-Rust|0
994237846800|SKU-10113|8909722202021|Free Size-Indigo|1
994232632487|SKU-10114|8904838214733|30-Teal|1
993094480496|SKU-10114|8904838214733|S-Maroon|1
993429685946|SKU-10114|8904838214733|34-Red|1
992885835850|SKU-10115|8905619656080|Free Size-Navy|1
992100092237|SKU-10115|8905619656080|L-Indigo|1
995668621273|SKU-10115|8905619656080|40-Indigo|1
997121100568|SKU-10116|8909278084148|XL-Peach|0
992240675520|SKU-10116|8909278084148|34-Grey|1
998812390223|SKU-10116|8909278084148|30-Lavender|1
997403107400|SKU-10117|8903935697507|32-Maroon|1
995054728839|SKU-10117|8903935697507|38-Grey|1
992037234312|SKU-10118|8906987285552|34-Beige|1
999859285409|SKU-10119|8903332863612|M-Mustard|1
998821659211|SKU-10119|8903332863612|42-Lavender|1
992917266156|SKU-10120|8902719856176|S-Teal|1
998504284586|SKU-10121|8904587407008|XL-Mustard|1
996162586502|SKU-10121|8904587407008|42-Grey|1
998645001350|SKU-10121|8904587407008|Free Size-Teal|1
996973948136|SKU-10122|8904449549833|30-White|1
998456766509|SKU-10122|8904449549833|M-Peach|1
997533666555|SKU-10122|8904449549833|30-Black|1
999658141588|SKU-10123|8902752621388|28-Teal|1
997413578910|SKU-10124|8905124593066|32-Grey|1
994484386666|SKU-10124|8905124593066|3XL-Charcoal|1
993118160660|SKU-10124|8905124593066|3XL-Indigo|1
999924799958|SKU-10125|8901949257471|36-Lavender|1
994693849725|SKU-10125|8901949257471|38-White|1
999947432782|SKU-10125|8901949257471|XXL-Charcoal|1
996455870439|SKU-10126|8901984809123|32-Mustard|1
994383131677|SKU-10127|8907987777932|34-White|1
994377802930|SKU-10127|8907987777932|36-Maroon|1
998362151050|SKU-10128|8902795321748|3XL-Pink|1
998318315550|SKU-10128|8902795321748|3XL-Maroon|1
997561376050|SKU-10128|8902795321748|40-Pink|1
993823023495|SKU-10129|8900626644115|42-Off-White|1
994023005852|SKU-10129|8900626644115|38-Grey|1
998154733443|SKU-10129|8900626644115|XS-Indigo|1
995169325886|SKU-10130|8907846056218|28-Grey|1
996187592260|SKU-10130|8907846056218|XXL-Black|1
995954924608|SKU-10131|8903121024831|XS-Rust|1
997997205773|SKU-10131|8903121024831|42-Red|1
992883601868|SKU-10131|8903121024831|3XL-Grey|1
991987948354|SKU-10132|8908316487268|M-Beige|1
999650598148|SKU-10132|8908316487268|L-Red|1
999296753262|SKU-10132|8908316487268|L-Olive|1
995051376936|SKU-10133|8908229457134|28-Grey|1
999342236678|SKU-10133|8908229457134|M-Navy|1
993999146403|SKU-10133|8908229457134|XS-Grey|0
992370456676|SKU-10134|8900394071105|L-Pink|1
991669148958|SKU-10135|8901776632383|38-Beige|1
997823428788|SKU-10135|8901776632383|S-Black|1
993212251356|SKU-10136|8904662934272|42-Teal|1
998232508838|SKU-10137|8901096793954|38-Red|1
998875572639|SKU-10138|8902223056926|34-Teal|0
997846572831|SKU-10139|8901026507569|32-Charcoal|1
996763902809|SKU-10140|8909896630728|S-Black|1
997049013538|SKU-10141|8901293603964|28-Charcoal|1
997483886043|SKU-10142|8901712026615|38-Lavender|1
993208887681|SKU-10142|8901712026615|38-Grey|1
998026523009|SKU-10143|8902799522680|28-Off-White|1
995417257592|SKU-10144|8906887901498|Free Size-Navy|0
998062129029|SKU-10145|8901726959653|32-Teal|1
993445292218|SKU-10146|8904385857480|40-Mustard|1
995732529941|SKU-10147|8902939898751|L-Pink|1
992853522060|SKU-10147|8902939898751|36-Mustard|1
993215845240|SKU-10148|8904233098988|3XL-Charcoal|1
994150256912|SKU-10148|8904233098988|S-Indigo|1
997523792750|SKU-10148|8904233098988|38-Teal|1
994039291362|SKU-10149|8908932263083|XL-Red|1
992957464059|SKU-10149|8908932263083|XXL-Lavender|1
994559440617|SKU-10149|8908932263083|36-Teal|1
994796923687|SKU-10150|8909633205373|38-Mustard|1
991500757782|SKU-10151|8901110139158|L-Indigo|1
997625740220|SKU-10152|8904072839458|34-Grey|1
994994998577|SKU-10152|8904072839458|S-Charcoal|1
999190841338|SKU-10152|8904072839458|M-Beige|1
992633324824|SKU-10153|8905546137923|Free Size-White|1
999603584669|SKU-10154|8905506992155|42-White|1
999172695961|SKU-10154|8905506992155|36-Pink|1
993910217250|SKU-10155|8907842313567|28-Sky Blue|1
997809787614|SKU-10156|8903288562047|32-Sky Blue|1
992134241027|SKU-10156|8903288562047|L-Indigo|1
994934219705|SKU-10157|8905012071208|Free Size-Mustard|1
995578583246|SKU-10158|8908506425405|36-Lavender|1
991854226327|SKU-10158|8908506425405|XS-Lavender|1
991235788646|SKU-10158|8908506425405|36-Off-White|1
991563724860|SKU-10159|8904918778254|32-Teal|1
993229331136|SKU-10160|8907229701991|XXL-Pink|1
998768667376|SKU-10160|8907229701991|28-Teal|1
994305828332|SKU-10161|8901908171845|42-Pink|1
992730165598|SKU-10162|8902530881860|XS-Peach|1
997866544369|SKU-10163|8909041111365|S-Mustard|1
993240523657|SKU-10163|8909041111365|M-Rust|1
994884548129|SKU-10163|8909041111365|L-Indigo|1
996394787226|SKU-10164|8902215664157|XS-Sky Blue|1
994782401737|SKU-10164|8902215664157|32-Mustard|1
993327129432|SKU-10164|8902215664157|42-Mustard|1
992498273678|SKU-10165|8902663499850|40-White|1
996630821584|SKU-10165|8902663499850|38-Navy|1
994931075312|SKU-10166|8903463715864|40-Maroon|1
994569813850|SKU-10167|8909153876704|L-Beige|1
991934911043|SKU-10168|8907214636821|36-Grey|1
993843628264|SKU-10168|8907214636821|30-Pink|1
995915498015|SKU-10169|8904546596382|XS-Lavender|0
994478934947|SKU-10170|8902427054455|XS-Rust|1
996330754907|SKU-10170|8902427054455|40-Lavender|1
999130111069|SKU-10171|8902949574782|36-Rust|0
996536605605|SKU-10172|8908919291424|34-Grey|1
993807425774|SKU-10172|8908919291424|30-Lavender|1
999836873476|SKU-10173|8905418010224|34-White|1
997338476083|SKU-10174|8900435950539|40-Sky Blue|1
992982094837|SKU-10174|8900435950539|XL-Black|1
992248786954|SKU-10174|8900435950539|34-Lavender|1
992186542224|SKU-10175|8901632053823|L-Beige|1
991484004929|SKU-10176|8907004494187|3XL-Charcoal|1
998159806553|SKU-10177|8905615177850|M-Red|1
993703318534|SKU-10177|8905615177850|XS-Peach|1
999398449523|SKU-10177|8905615177850|30-Rust|1
997563586451|SKU-10178|8909205780651|XL-White|1
999411685230|SKU-10178|8909205780651|Free Size-Mustard|1
992083899718|SKU-10179|8902382509775|XL-White|1
999050838233|SKU-10179|8902382509775|M-Grey|1
992651010977|SKU-10180|8904080069196|XXL-Olive|1
999846359063|SKU-10180|8904080069196|30-Navy|1
994346032875|SKU-10180|8904080069196|L-White|1
999916443049|SKU-10181|8904006419176|S-Indigo|1
995529647812|SKU-10182|8909436336522|XL-Lavender|1
992210464759|SKU-10182|8909436336522|M-Charcoal|1
998999416887|SKU-10182|8909436336522|3XL-Charcoal|1
995886900117|SKU-10183|8908642326765|M-White|1
995387973429|SKU-10183|8908642326765|XL-Red|1
994028203772|SKU-10183|8908642326765|32-Peach|0
998755797835|SKU-10184|8906228399103|28-Pink|1
998278609924|SKU-10184|8906228399103|M-Lavender|1
995497957884|SKU-10185|8908424796353|34-Red|1
997934893946|SKU-10185|8908424796353|36-Mustard|1
999098108363|SKU-10185|8908424796353|3XL-Peach|0
998726240253|SKU-10186|8902030394944|32-Peach|1
992557951707|SKU-10186|8902030394944|42-Red|1
996564872604|SKU-10187|8903370425583|S-Rust|1
993519710856|SKU-10188|8905721342770|XXL-Sky Blue|1
995072595908|SKU-10188|8905721342770|S-Pink|1
993091403586|SKU-10188|8905721342770|28-Charcoal|1
997404526166|SKU-10189|8906605252269|XXL-Pink|1
999434244416|SKU-10190|8903391745159|XL-Black|1
992086930532|SKU-10190|8903391745159|M-Black|1
994645692489|SKU-10190|8903391745159|28-Olive|1
991176256206|SKU-10191|8908130027500|L-Off-White|0
996116101538|SKU-10191|8908130027500|34-Lavender|1
994004948626|SKU-10191|8908130027500|40-Rust|1
996837871474|SKU-10192|8909351536395|S-Sky Blue|0
992290411010|SKU-10192|8909351536395|L-Beige|1
993267527997|SKU-10192|8909351536395|28-Sky Blue|1
993356002668|SKU-10193|8901257207902|XL-Grey|1
991001800862|SKU-10193|8901257207902|XS-Mustard|1
996290292096|SKU-10193|8901257207902|S-Pink|1
995207588219|SKU-10194|8901629832020|38-Peach|1
997487679103|SKU-10194|8901629832020|XS-Maroon|1
991188057289|SKU-10195|8902958200348|XXL-Lavender|1
991293361976|SKU-10195|8902958200348|Free Size-Beige|1
995841196189|SKU-10196|8907340324986|30-Lavender|1
993448080064|SKU-10196|8907340324986|42-Olive|1
997512932995|SKU-10196|8907340324986|Free Size-Olive|1
993383097514|SKU-10197|8901987417551|38-Pink|0
994653712497|SKU-10197|8901987417551|30-Navy|1
992564007530|SKU-10198|8909025398714|M-Peach|1
995993919244|SKU-10199|8906398772484|40-Maroon|1
992970834266|SKU-10200|8903756752340|S-Navy|1
991985072712|SKU-10201|8905023336112|M-Off-White|1
993147362445|SKU-10202|8908834144808|S-Charcoal|1
991446676801|SKU-10202|8908834144808|S-Sky Blue|1
996213566250|SKU-10202|8908834144808|M-Grey|1
995505442280|SKU-10203|8908878585840|3XL-Rust|1
998235851658|SKU-10203|8908878585840|L-Sky Blue|1
993323146160|SKU-10204|8903759046617|40-Grey|1
994911284308|SKU-10204|8903759046617|28-Peach|1
996167615436|SKU-10205|8907396046937|S-Pink|1
999576410622|SKU-10206|8905718558950|32-Grey|1
993147847782|SKU-10207|8905611043531|40-Charcoal|1
991821630820|SKU-10207|8905611043531|Free Size-Navy|1
997776855576|SKU-10208|8907711363427|38-Lavender|1
994912749873|SKU-10208|8907711363427|32-White|1
998119650213|SKU-10208|8907711363427|38-Red|1
997987522515|SKU-10209|8907687624176|Free Size-Pink|1
991665270962|SKU-10209|8907687624176|40-Red|1
991529844115|SKU-10210|8904592112560|42-Teal|1
991498513277|SKU-10210|8904592112560|30-Black|1
994074426749|SKU-10210|8904592112560|L-Sky Blue|1
993907898476|SKU-10211|8905791449900|42-Peach|1
992484917001|SKU-10212|8907562116233|40-Grey|1
999829200297|SKU-10212|8907562116233|L-Teal|1
998657602536|SKU-10213|8902594595550|32-Black|0
997737146581|SKU-10213|8902594595550|XS-Off-White|0
995606259961|SKU-10214|8905296881863|32-Lavender|1
999000313782|SKU-10214|8905296881863|XS-Black|1
998859459716|SKU-10214|8905296881863|Free Size-Navy|1
993438284034|SKU-10215|8903169545895|28-Rust|1
998719114296|SKU-10215|8903169545895|XXL-Grey|0
991440224670|SKU-10216|8909084546431|40-Rust|1
991704473863|SKU-10217|8900867903675|30-Black|1
999846735474|SKU-10217|8900867903675|32-Mustard|1
992961205982|SKU-10217|8900867903675|XL-Pink|1
998340937078|SKU-10218|8909734396227|3XL-Red|1
996831897958|SKU-10219|8902961702594|36-Maroon|1
994174971724|SKU-10219|8902961702594|Free Size-Olive|1
992037524610|SKU-10220|8901808542043|34-Pink|1
996252844406|SKU-10220|8901808542043|XL-Maroon|1
997955033996|SKU-10220|8901808542043|S-Olive|1
996795388769|SKU-10221|8904244926537|36-Charcoal|1
998597611086|SKU-10222|8905604520932|L-White|1
991846826819|SKU-10223|8908278910300|S-Off-White|1
994190166331|SKU-10224|8909036473317|3XL-Grey|1
992412746303|SKU-10224|8909036473317|40-Mustard|1
993078191793|SKU-10225|8909871162787|36-Charcoal|1
997754911775|SKU-10225|8909871162787|M-Beige|1
996800360476|SKU-10225|8909871162787|Free Size-Indigo|1
991526438376|SKU-10226|8903879952728|Free Size-Pink|1
992183434553|SKU-10226|8903879952728|S-Maroon|1
993344670656|SKU-10227|8905829608703|M-Pink|1
998556257774|SKU-10227|8905829608703|XS-Maroon|1
994269576574|SKU-10228|8902375890407|XS-Indigo|1
994042994537|SKU-10229|8906123233036|40-Olive|1
993571602027|SKU-10229|8906123233036|M-Grey|1
992924482103|SKU-10230|8901251166102|Free Size-Grey|1
996460939060|SKU-10231|8901923875601|M-Olive|1
998805710733|SKU-10231|8901923875601|36-Rust|1
995550219678|SKU-10231|8901923875601|38-Maroon|1
999738972653|SKU-10232|8900232452664|L-Pink|1
998300781389|SKU-10232|8900232452664|34-White|1
999712713904|SKU-10233|8901461908098|M-Navy|1
998116278522|SKU-10234|8903039348380|36-White|1
999655935738|SKU-10235|8905913220141|3XL-Mustard|1
998103898775|SKU-10236|8909919072215|M-Maroon|1
997135478999|SKU-10237|8905392189243|XXL-Black|1
999007660379|SKU-10238|8900691359924|XXL-Red|1
992097572088|SKU-10238|8900691359924|M-Rust|1
993858587598|SKU-10238|8900691359924|38-Pink|1
994823756397|SKU-10239|8909693237804|M-White|1
994983672877|SKU-10239|8909693237804|S-Mustard|1
993723713746|SKU-10240|8906774451893|38-Teal|1
996894806335|SKU-10240|8906774451893|XS-Indigo|1
996246834897|SKU-10240|8906774451893|Free Size-Red|0
997858567954|SKU-10241|8904700155058|30-Charcoal|1
998463931841|SKU-10241|8904700155058|42-Navy|1
992481566992|SKU-10241|8904700155058|XXL-Pink|1
998697105876|SKU-10242|8906990596953|34-Charcoal|1
998908958014|SKU-10243|8907120905390|XS-Lavender|1
995855869638|SKU-10243|8907120905390|40-Peach|1
995799056371|SKU-10244|8909585664096|XS-Black|1
993898166247|SKU-10244|8909585664096|XXL-Lavender|1
996546251638|SKU-10245|8909626448048|40-Off-White|1
995888901845|SKU-10246|8905131102664|30-Lavender|1
993395820689|SKU-10246|8905131102664|40-Navy|1
997226300136|SKU-10246|8905131102664|S-Sky Blue|1
995134291331|SKU-10247|8902725362601|34-Red|1
999161992286|SKU-10247|8902725362601|XXL-Lavender|1
996242802519|SKU-10248|8902180929407|38-Peach|1
995204088580|SKU-10249|8909678532706|XXL-Indigo|1
996191786053|SKU-10249|8909678532706|Free Size-Off-White|1
997710727315|SKU-10249|8909678532706|Free Size-Beige|1
995965777195|SKU-10250|8904655089106|38-Teal|1
998737945158|SKU-10250|8904655089106|M-Indigo|1
998514234300|SKU-10250|8904655089106|42-White|1
996276829578|SKU-10251|8900322582474|XXL-Olive|1
997659609979|SKU-10251|8900322582474|30-Mustard|1
994956831965|SKU-10251|8900322582474|Free Size-Navy|1
995768500394|SKU-10252|8907690555655|L-Off-White|1
999282350081|SKU-10252|8907690555655|28-Grey|1
997328687763|SKU-10253|8902093833743|M-Teal|0
994308659753|SKU-10254|8904340480796|40-Rust|1
991024204785|SKU-10254|8904340480796|S-Pink|1
998783073052|SKU-10254|8904340480796|34-Maroon|1
997013895601|SKU-10255|8907663997090|42-Black|1
999861774412|SKU-10255|8907663997090|34-Pink|1
995315758924|SKU-10255|8907663997090|Free Size-Olive|1
992632097015|SKU-10256|8907961297065|XXL-Off-White|1
992256226068|SKU-10256|8907961297065|32-Sky Blue|1
991551960762|SKU-10257|8908549870626|40-Grey|1
998145074481|SKU-10257|8908549870626|L-Indigo|1
996039381274|SKU-10257|8908549870626|XXL-Olive|1
999285636482|SKU-10258|8902067457101|34-Sky Blue|1
992534146337|SKU-10258|8902067457101|42-Red|1
992749469835|SKU-10258|8902067457101|32-Navy|1
999037252166|SKU-10259|8909518432014|XXL-Peach|1
996193992540|SKU-10259|8909518432014|40-Off-White|1
997953943812|SKU-10259|8909518432014|30-Black|1
997087597677|SKU-10260|8904771749032|L-Beige|1
993516235653|SKU-10261|8903013103468|Free Size-Indigo|1
993687690786|SKU-10261|8903013103468|Free Size-Red|1
991462482942|SKU-10261|8903013103468|42-Olive|1
994880792899|SKU-10262|8902507062830|3XL-Grey|1
998128079128|SKU-10262|8902507062830|L-Beige|1
992046278468|SKU-10263|8903055269842|40-White|1
997461249629|SKU-10263|8903055269842|40-Grey|1
992011787906|SKU-10263|8903055269842|M-Sky Blue|1
994419080555|SKU-10264|8907845540962|S-Teal|1
993256910958|SKU-10264|8907845540962|XXL-Lavender|1
992575889259|SKU-10265|8908221906703|34-Pink|1
993086030718|SKU-10265|8908221906703|36-Navy|1
997991510468|SKU-10266|8904689107118|XS-Maroon|1
993549336565|SKU-10267|8901869628714|40-Indigo|1
997189925855|SKU-10267|8901869628714|M-Red|1
991612247347|SKU-10268|8902010336253|30-Mustard|1
992774973193|SKU-10269|8900283774581|36-Olive|1
999174474578|SKU-10269|8900283774581|42-Olive|1
999967661811|SKU-10270|8907995885796|40-Maroon|1
999153420929|SKU-10270|8907995885796|XXL-Off-White|1
